date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:18:15	112977/112977	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:32%20GMT	https://lengaswear.com/en/watches/imgs/reloj-moradillo-png.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/reloj-moradillo-png.png	(from https://lengaswear.com/en/watches/mahai)
18:18:15	16521/16521	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:28%20GMT	https://lengaswear.com/en/watches/imgs/mat-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/mat-moradillo.png	(from https://lengaswear.com/en/watches/mahai)
18:18:17	144221/144221	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:24%20GMT	https://lengaswear.com/en/watches/imgs/ligero-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/ligero-moradillo.png	(from https://lengaswear.com/en/watches/mahai)
18:18:17	312344/312344	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202019%2020:08:10%20GMT	https://lengaswear.com/en/watches/fotos/moradillo-vetas.jpg	E:/My%20website/Juanfer/lengaswear.com/en/watches/fotos/moradillo-vetas.jpg	(from https://lengaswear.com/en/watches/mahai)
18:18:17	636490/636490	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2021:07:28%20GMT	https://lengaswear.com/en/watches/imgs/cuadrante-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/cuadrante-moradillo.png	(from https://lengaswear.com/en/watches/mahai)
18:18:17	5186/5186	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Aug%202020%2023:18:16%20GMT	https://lengaswear.com/en/modalCorpo.php	E:/My%20website/Juanfer/lengaswear.com/en/modalCorpo.php	(from https://lengaswear.com/en/)
18:18:18	219053/219053	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Oct%202019%2002:34:36%20GMT	https://lengaswear.com/en/watches/imgs/packa-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/packa-moradillo.png	(from https://lengaswear.com/en/watches/mahai)
18:18:19	328120/328120	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/lenga.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/lenga.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:20	403641/403641	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/guayubira.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/guayubira.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:20	86702/86702	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/franjaNace.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/franjaNace.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:21	404863/404863	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/moradillo.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/moradillo.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:21	90990/90990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/reforestando-relojes-lengas-gal1.1.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/reforestando-relojes-lengas-gal1.1.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:21	413447/413447	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/cancharana.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/cancharana.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:22	107810/107810	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/personalizado.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/personalizado.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:22	610400/610400	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/fondo-shop.jpg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/fondo-shop.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:22	17103/17103	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/franja4Tips.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/franja4Tips.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:22	667198/667198	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/relojes-madera-gal3.1.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/relojes-madera-gal3.1.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:22	157121/157121	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/corporativo.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/corporativo.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:23	166307/166307	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/portada-mate-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/portada-mate-mob.jpg	(from https://lengaswear.com/es/css/homeMobile.css?refrescate=1)
18:18:24	158866/158866	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/guayubira-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/guayubira-mob.jpg	(from https://lengaswear.com/es/css/homeMobile.css?refrescate=1)
18:18:25	141014/141014	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/lenga-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/lenga-mob.jpg	(from https://lengaswear.com/es/css/homeMobile.css?refrescate=1)
18:18:25	155823/155823	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/moradillo-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/moradillo-mob.jpg	(from https://lengaswear.com/es/css/homeMobile.css?refrescate=1)
18:18:25	152355/152355	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/cancharana-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/cancharana-mob.jpg	(from https://lengaswear.com/es/css/homeMobile.css?refrescate=1)
18:18:25	7766/7766	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2018:33:35%20GMT	https://lengaswear.com/es/css/carrito.css	E:/My%20website/Juanfer/lengaswear.com/es/css/carrito.css	(from https://lengaswear.com/es/carrito)
18:18:25	2804742/2804742	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/portada-mate.jpg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/portada-mate.jpg	(from https://lengaswear.com/es/css/home.css)
18:18:25	7450/7450	---M--	200	added ('OK')	text/css	date:Sat,%2013%20Jun%202020%2022:41:26%20GMT	https://lengaswear.com/es/css/carritoMob.css?refresheando	E:/My%20website/Juanfer/lengaswear.com/es/css/carritoMobaf24.css	(from https://lengaswear.com/es/carrito)
18:18:26	1597/1597	---M--	200	added ('OK')	application/javascript	date:Wed,%2005%20Feb%202020%2018:21:26%20GMT	https://lengaswear.com/es/carrito.js	E:/My%20website/Juanfer/lengaswear.com/es/carrito.js	(from https://lengaswear.com/es/carrito)
18:18:26	8199/8199	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/logoNegro.png	E:/My%20website/Juanfer/lengaswear.com/es/imgs/logoNegro.png	(from https://lengaswear.com/es/carrito)
18:18:26	1082/1082	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Aug%202020%2023:18:25%20GMT	https://lengaswear.com/es/menu.php	E:/My%20website/Juanfer/lengaswear.com/es/menu.html	(from https://lengaswear.com/es/carrito)
18:18:27	3087/3087	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/coupon3.svg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/coupon3.svg	(from https://lengaswear.com/es/carrito)
18:18:27	4470/4470	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2018:36:18%20GMT	https://lengaswear.com/es/imgs/paypal.svg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/paypal.svg	(from https://lengaswear.com/es/carrito)
18:18:28	2792/2792	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2018:36:17%20GMT	https://lengaswear.com/es/imgs/visa.svg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/visa.svg	(from https://lengaswear.com/es/carrito)
18:18:28	2078/2078	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2018:36:18%20GMT	https://lengaswear.com/es/imgs/mastercard.svg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/mastercard.svg	(from https://lengaswear.com/es/carrito)
18:18:28	7525/7525	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2018:36:16%20GMT	https://lengaswear.com/es/imgs/american-express.svg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/american-express.svg	(from https://lengaswear.com/es/carrito)
18:18:29	1924/1924	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/delete.svg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/delete.svg	(from https://lengaswear.com/es/carrito)
18:18:29	8578/8578	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Aug%202020%2023:18:27%20GMT	https://lengaswear.com/es/el%20cupon%20es%20invalido%20:/	E:/My%20website/Juanfer/lengaswear.com/es/el%20cupon%20es%20invalido%20_/index.html	(from https://lengaswear.com/es/carrito)
18:18:29	471/471	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/minus.svg	E:/My%20website/Juanfer/lengaswear.com/es/imgs/minus.svg	(from https://lengaswear.com/es/carrito)
18:18:30	6728/6728	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/camp.png	E:/My%20website/Juanfer/lengaswear.com/es/imgs/camp.png	(from https://lengaswear.com/es/carrito)
18:18:30	25748/25748	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Aug%202020%2023:18:28%20GMT	https://lengaswear.com/es/modalCheckout.php	E:/My%20website/Juanfer/lengaswear.com/es/modalCheckout.html	(from https://lengaswear.com/es/carrito)
18:18:31	21208/21208	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/pagina-relojes-desktop.css?refrescate	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/pagina-relojes-desktop81ca.css	(from https://lengaswear.com/es/relojes/quemanta)
18:18:31	747/747	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/lenga.css	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/lenga.css	(from https://lengaswear.com/es/relojes/quemanta)
18:18:31	19107/19107	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2020:27:02%20GMT	https://lengaswear.com/es/relojes/css/pagina-relojes-mobile.css?refrescate	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/pagina-relojes-mobile81ca.css	(from https://lengaswear.com/es/relojes/quemanta)
18:18:32	569/569	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/lengaMob.css	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/lengaMob.css	(from https://lengaswear.com/es/relojes/quemanta)
18:18:32	115061/115061	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/tapa-png.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/tapa-png.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:33	56740/56740	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/cristal-png.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/cristal-png.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:33	244423/244423	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/reloj-lenga-png.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/reloj-lenga-png.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:33	10953/10953	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/textura-vidrio.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/textura-vidrio.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:34	43791/43791	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/mat-lenga.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/mat-lenga.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:34	10281/10281	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/textura-aluminio.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/textura-aluminio.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:34	77924090/77924090	---M--	200	added ('OK')	video/mp4	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/videos/Horizontal.mp4	E:/My%20website/Juanfer/lengaswear.com/es/videos/Horizontal.mp4	(from https://lengaswear.com/es/)
18:18:35	128682/128682	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/fotos/lenga-vetas.jpg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/fotos/lenga-vetas.jpg	(from https://lengaswear.com/es/relojes/quemanta)
18:18:35	174612/174612	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/ligero-lenga.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/ligero-lenga.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:36	485/485	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/plus.svg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/plus.svg	(from https://lengaswear.com/es/relojes/quemanta)
18:18:36	969483/969483	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/cuadrante-lenga.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/cuadrante-lenga.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:37	44134/44134	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/remache.jpg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/remache.jpg	(from https://lengaswear.com/es/relojes/quemanta)
18:18:37	658028/658028	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/tapa-aluminio.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/tapa-aluminio.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:37	86643/86643	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/sketch-reloj.svg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/sketch-reloj.svg	(from https://lengaswear.com/es/relojes/quemanta)
18:18:37	555/555	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/star.svg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/star.svg	(from https://lengaswear.com/es/relojes/quemanta)
18:18:38	605662/605662	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/correas-lenga.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/correas-lenga.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:38	99749/99749	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/packa-lenga.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/packa-lenga.png	(from https://lengaswear.com/es/relojes/quemanta)
18:18:38	256/256	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/insta-style.css	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/insta-style.css	(from https://lengaswear.com/es/relojes/quemanta)
18:18:39	782/782	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/guayubira.css	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/guayubira.css	(from https://lengaswear.com/es/relojes/tesh)
18:18:39	441/441	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/guayubiraMob.css	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/guayubiraMob.css	(from https://lengaswear.com/es/relojes/tesh)
18:18:40	14842/14842	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/mat-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/mat-guayubira.png	(from https://lengaswear.com/es/relojes/tesh)
18:18:40	173076/173076	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/reloj-guayubira-png.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/reloj-guayubira-png.png	(from https://lengaswear.com/es/relojes/tesh)
18:18:40	4741916/4741916	---M--	200	added ('OK')	video/mp4	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/13seg.mp4	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/13seg.mp4	(from https://lengaswear.com/es/relojes/quemanta)
18:18:41	336110/336110	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/fotos/guayubira-vetas.jpg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/fotos/guayubira-vetas.jpg	(from https://lengaswear.com/es/relojes/tesh)
18:18:41	162643/162643	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/ligero-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/ligero-guayubira.png	(from https://lengaswear.com/es/relojes/tesh)
18:18:42	888787/888787	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/cuadrante-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/cuadrante-guayubira.png	(from https://lengaswear.com/es/relojes/tesh)
18:18:42	754/754	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/cancharana.css	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/cancharana.css	(from https://lengaswear.com/es/relojes/jauke)
18:18:42	218962/218962	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/packa-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/packa-guayubira.png	(from https://lengaswear.com/es/relojes/tesh)
18:18:42	588705/588705	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/correas-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/correas-guayubira.png	(from https://lengaswear.com/es/relojes/tesh)
18:18:42	527/527	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/cancharanaMob.css	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/cancharanaMob.css	(from https://lengaswear.com/es/relojes/jauke)
18:18:43	129094/129094	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/reloj-cancharana-png.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/reloj-cancharana-png.png	(from https://lengaswear.com/es/relojes/jauke)
18:18:43	36256/36256	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/mat-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/mat-cancharana.png	(from https://lengaswear.com/es/relojes/jauke)
18:18:44	81348/81348	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/fotos/jauke-mano-compressor.jpg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/fotos/jauke-mano-compressor.jpg	(from https://lengaswear.com/es/relojes/jauke)
18:18:45	414301/414301	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/ligero-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/ligero-cancharana.png	(from https://lengaswear.com/es/relojes/jauke)
18:18:46	21208/21208	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/pagina-relojes-desktop.css?refrescate2	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/pagina-relojes-desktop528b.css	(from https://lengaswear.com/es/relojes/mahai)
18:18:46	558360/558360	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/correas-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/correas-cancharana.png	(from https://lengaswear.com/es/relojes/jauke)
18:18:46	681/681	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/moradillo.css	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/moradillo.css	(from https://lengaswear.com/es/relojes/mahai)
18:18:46	1580639/1580639	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/cuadrante-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/cuadrante-cancharana.png	(from https://lengaswear.com/es/relojes/jauke)
18:18:46	19107/19107	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2020:27:02%20GMT	https://lengaswear.com/es/relojes/css/pagina-relojes-mobile.css?refrescate2	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/pagina-relojes-mobile528b.css	(from https://lengaswear.com/es/relojes/mahai)
18:18:46	518/518	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/css/moradilloMob.css	E:/My%20website/Juanfer/lengaswear.com/es/relojes/css/moradilloMob.css	(from https://lengaswear.com/es/relojes/mahai)
18:18:47	424285/424285	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/packa-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/packa-cancharana.png	(from https://lengaswear.com/es/relojes/jauke)
18:18:47	112977/112977	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:49%20GMT	https://lengaswear.com/es/relojes/imgs/reloj-moradillo-png.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/reloj-moradillo-png.png	(from https://lengaswear.com/es/relojes/mahai)
18:18:47	16521/16521	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/mat-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/mat-moradillo.png	(from https://lengaswear.com/es/relojes/mahai)
18:18:49	312344/312344	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/fotos/moradillo-vetas.jpg	E:/My%20website/Juanfer/lengaswear.com/es/relojes/fotos/moradillo-vetas.jpg	(from https://lengaswear.com/es/relojes/mahai)
18:18:49	144221/144221	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/ligero-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/ligero-moradillo.png	(from https://lengaswear.com/es/relojes/mahai)
18:18:49	636490/636490	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/cuadrante-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/cuadrante-moradillo.png	(from https://lengaswear.com/es/relojes/mahai)
18:18:50	704/704	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:50%20GMT	https://lengaswear.com/es/imgs/cancel.png	E:/My%20website/Juanfer/lengaswear.com/es/imgs/cancel.png	(from https://lengaswear.com/es/modalCorpo.php)
18:18:50	219053/219053	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Feb%202020%2000:29:48%20GMT	https://lengaswear.com/es/relojes/imgs/packa-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/es/relojes/imgs/packa-moradillo.png	(from https://lengaswear.com/es/relojes/mahai)
